Category	Category id	Product name	Contribution Goods	SKU	Goods ID	SKU ID	Variation	Quantity	Base price	External Product ID Type	External product ID	Status	Detail status	Date created	Incomplete product information
Musical Instruments/Instrument Accessories/Keyboard Accessories/Benches	17737	5 Core Keyboard Bench 3 Inch Padded Piano Stool Adjustable 20.5" Guitar Seat Heavy Duty Portable	PARENT KBB HD	KBB WH HD	609948889150031	164969693904690	Keyboard Bench Heavy Duty White	63	20.27			Active	At Risk	01/09/2026 04:23:15	
Musical Instruments/Instrument Accessories/Keyboard Accessories/Benches	17737	5 Core Keyboard Bench 3" Padded Cushioned Piano Stool Height Adjustable Guitar Seat Folding Portable	PARENT KBB H-ADJ	KBB H-ADJ BR	609948889135315	164969693855538	Keyboard Bench Brown	85	39.49			Active	At Risk	01/09/2026 04:23:15	
Musical Instruments/Instrument Accessories/Keyboard Accessories/Benches	17737	5 Core Keyboard Bench 3" Padded Cushioned Piano Stool Height Adjustable Guitar Seat Folding Portable	PARENT KBB H-ADJ	KBB H-ADJ WH	609948889135315	164969693863730	Keyboard Bench White	70	36.95			Active	At Risk	01/09/2026 04:23:15	
Musical Instruments/Instrument Accessories/Keyboard Accessories/Benches	17737	5 Core Keyboard Bench 3" Padded Cushioned Piano Stool Height Adjustable Guitar Seat Folding Portable	PARENT KBB H-ADJ	KBB H-ADJ BLK	609948889135315	164969693888306	Keyboard Bench Black	121	42.67			Active	At Risk	01/09/2026 04:23:15	
Musical Instruments/Instrument Accessories/Keyboard Accessories/Benches	17737	5 Core Keyboard Bench 3" Padded Cushioned Piano Stool Height Adjustable Guitar Seat Folding Portable	PARENT KBB H-ADJ	KBB H-ADJ PNK	609948889135315	164969693896498	Keyboard Bench Pink	46	35.63			Active	At Risk	01/09/2026 04:23:15	
Musical Instruments/Instrument Accessories/Keyboard Accessories/Benches	17737	5 Core Keyboard Bench 2 Inch Padded Cushioned Piano Stool Height Adjustable 19" Guitar Seat Portable	PARENT KBB SLIM	KBB 02 BR	610773522840703	171566763618022	Keyboard Bench Slim Brown	66	17.82			Active	Active	01/09/2026 04:23:15	
Musical Instruments/Instrument Accessories/Keyboard Accessories/Benches	17737	5 Core Keyboard Bench 2 Inch Padded Cushioned Piano Stool Height Adjustable 19" Guitar Seat Portable	PARENT KBB SLIM	KBB 02 BLK	610773522840703	171566763634406	Keyboard Bench Slim Black	16	22.74			Active	Active	01/09/2026 04:23:15	
Musical Instruments/Instrument Accessories/Keyboard Accessories/Benches	17737	5 Core Keyboard Bench 2 Inch Padded Cushioned Piano Stool Height Adjustable 19" Guitar Seat Portable	PARENT KBB SLIM	KBB 02 WH	610773522840703	171566763650790	Keyboard Bench Slim White	324	17.6			Active	Active	01/09/2026 04:23:15	
Musical Instruments/Instrument Accessories/Keyboard Accessories/Benches	17737	5 Core Piano Bench 3" Padded Cushioned Stool w Backrest Heavy Duty Musician Chair Height Adjustable	PARENT PNB B-REST	PNB B-REST PNK	610636083914682	169367740363409	Piano Bench w Backrest Pink	17	47.16			Active	At Risk	01/09/2026 04:23:15	
Musical Instruments/Instrument Accessories/Keyboard Accessories/Benches	17737	5 Core Piano Bench 3" Padded Cushioned Stool w Backrest Heavy Duty Musician Chair Height Adjustable	PARENT PNB B-REST	PNB B-REST BLU	610636083914682	169367740387985	Piano Bench w Backrest Blue	56	52.99			Active	At Risk	01/09/2026 04:23:15	
Musical Instruments/Instrument Accessories/Keyboard Accessories/Benches	17737	5 Core Adjustable Piano Bench Thick 3.25" Solid Wood Keyboard Stool Heavy Duty Musician Chair	PARENT Piano Bench 480	PNB 480 HPNK	610498644944561	169367740358726	Piano Bench Pink	45	64.19			Active	At Risk	01/09/2026 04:23:14	
Musical Instruments/Instrument Accessories/Keyboard Accessories/Benches	17737	5 Core Duet Piano Bench 3.5 Inch Padded Cushioned Stool Wooden Heavy Duty Musician Chair w Storage	PARENT DT	PNB DT CML BRWN	610223767047198	164969693843203	Duet Piano Bench Caramel Brown	39	127.99			Active	At Risk	01/09/2026 04:23:14	
Musical Instruments/Instrument Accessories/Keyboard Accessories/Benches	17737	5 Core Duet Piano Bench 3.5 Inch Padded Cushioned Stool Wooden Heavy Duty Musician Chair w Storage	PARENT DT	PNB DT WH	610223767047198	164969693851395	Duet Piano Bench White	20	121.08			Active	At Risk	01/09/2026 04:23:14	
Musical Instruments/Instrument Accessories/Keyboard Accessories/Benches	17737	5 Core Duet Piano Bench 3.5 Inch Padded Cushioned Stool Wooden Heavy Duty Musician Chair w Storage	PARENT DT	PNB DT HT PNK	610223767047198	164969693859587	Duet Piano Bench Pink	58	108.4			Active	At Risk	01/09/2026 04:23:14	
Musical Instruments/Instrument Accessories/Keyboard Accessories/Benches	17737	5 Core Duet Piano Bench 3.5 Inch Padded Cushioned Stool Wooden Heavy Duty Musician Chair w Storage	PARENT DT	PNB DT PNK	610223767047198	164969693875971	Duet Piano Bench Hot Pink	58	108.4			Active	At Risk	01/09/2026 04:23:14	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 36" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 3FT 2PK	SS HD 2PK 3FT BLK BAG	610086328045774	160571647366510	Speaker Stand 3Ft Black Pair	206	35.99			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 72" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 Pk BAG	SS HD 2 PK SKY BLU BAG	610086328062487	171566763617532	Speaker Stand Sky Blue Pair	293	30.48			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 72" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 Pk BAG	SS HD 2PK ORG BAG	610086328062487	171566763625724	Speaker Stand Orange Pair	103	31.67			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 72" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 Pk BAG	SS HD 2 PK YLW BAG	610086328062487	171566763642108	Speaker Stand Yellow Pair	77	30.88			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 72" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 Pk BAG	SS HD 2 PK WH BAG	610086328062487	171566763650300	Speaker Stand White Pair	135	33.25			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 72" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 Pk BAG	SS HD 2PK BLK BAG	610086328062487	171566763658492	Speaker Stand Black Pair	796	44.99			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 72" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 Pk BAG	SS HD 2 PK D BLU BAG	610086328062487	171566763668732	Speaker Stand Deep Blue Pair	16	40.04			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 72" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 Pk WOB	SS HD 2PK BLK WOB	610223767014548	160571647343735	Speaker Stand Deep Black Pair	1	34.7			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 72" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 Pk WOB	SS HD 2PK ORG WOB	610223767014548	160571647351927	Speaker Stand Deep Orange Pair	76	28.82			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 54" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 PK 4.5 FT WOB	SS HD 2 PK 4.5 FT RED WOB	610773522859765	164969693844644	Speaker Stand 4.5FT Red Pair	49	28.19			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 54" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 PK 4.5 FT WOB	SS HD 2 PK 4.5 FT WH WOB	610773522859765	164969693852836	Speaker Stand 4.5FT White Pair	11	32.03			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 54" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 PK 4.5 FT WOB	SS HD 2 PK 4.5 FT ORG WOB	610773522859765	164969693861028	Speaker Stand 4.5FT Orange Pair	65	28.19			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 54" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 PK 4.5 FT WOB	SS HD 2 PK 4.5 FT D BLU WOB	610773522859765	164969693865124	Speaker Stand 4.5FT Deep Blue Pair	2	35.99			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 54" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 PK 4.5 FT WOB	SS HD 2 PK 4.5 FT YLW WOB	610773522859765	164969693881508	Speaker Stand 4.5FT Yellow Pair	62	28.19			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 54" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 PK 4.5 FT WOB	SS HD 2 PK 4.5 FT SKY BLU WOB	610773522859765	164969693893796	Speaker Stand 4.5FT Sky Blue Pair	64	31.35			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 54" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 PK 4.5 FT WOB	SS HD 2 PK 4.5 FT GR WOB	610773522859765	164969693897892	Speaker Stand 4.5FT Green Pair	62	29.45			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Height Adjustable PA DJ Tripod Studio Monitor Stands w 35mm Compatible Insert	PARENT SS ECO 1Pk WoB	SS ECO 1PK ORG WoB	610773522843071	173765786874305	Speaker Stand Eco Orange	98	18.51			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Height Adjustable PA DJ Tripod Studio Monitor Stands w 35mm Compatible Insert	PARENT SS ECO 1Pk WoB	SS ECO 1PK SKY BLU WoB	610773522843071	173765786890689	Speaker Stand Eco Sky Blue	79	17.56			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Height Adjustable PA DJ Tripod Studio Monitor Stands w 35mm Compatible Insert	PARENT SS ECO 1Pk WoB	SS ECO 1PK BLK WoB	610773522843071	173765786896833	Speaker Stand Eco Black	43	18.51			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Height Adjustable PA DJ Tripod Studio Monitor Stands w 35mm Compatible Insert	PARENT SS ECO 1Pk WoB	SS ECO 1PK YLW WoB	610773522843071	173765786907073	Speaker Stand Eco Yellow	50	26.18			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Height Adjustable PA DJ Tripod Studio Monitor Stands w 35mm Compatible Insert	PARENT SS ECO 1Pk WoB	SS ECO 1PK WH WoB	610773522843071	173765786923457	Speaker Stand Eco White	222	16.61			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 54" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 PK 4.5 FT	SS HD 2 PK 4.5 FT BLK WB	610498644918552	173765786866113	Speaker Stand 4.5FT Black Pair Bag	144	31.32			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 54" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 PK 4.5 FT	SS HD 2 PK 4.5 FT RED WB	610498644918552	173765786870209	Speaker Stand 4.5FT Red Pair Bag	36	31.32			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 54" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 PK 4.5 FT	SS HD 2 PK 4.5 FT SKY BLU WB	610498644918552	173765786882497	Speaker Stand 4.5FT Sky Blue Pair Bag	148	39.99			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 54" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 PK 4.5 FT	SS HD 2 PK 4.5 FT YLW WB	610498644918552	173765786886593	Speaker Stand 4.5FT Yellow Pair Bag	67	29.56			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 54" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 PK 4.5 FT	SS HD 2 PK 4.5 FT GR WB	610498644918552	173765786898881	Speaker Stand 4.5FT Green Pair Bag	111	31.59			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 54" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 PK 4.5 FT	SS HD 2 PK 4.5 FT D BLU WB	610498644918552	173765786902977	Speaker Stand 4.5FT Deep Blue Pair Bag	109	29.91			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 54" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 PK 4.5 FT	SS HD 2 PK 4.5 FT ORG WB	610498644918552	173765786915265	Speaker Stand 4.5FT Orange Pair Bag	151	39.99			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Live Sound & Stage/Monitors, Speakers & Subwoofers/Stage Speaker Stands	18532	5 Core Speaker Stand Pair Height Adjustable 54" Heavy Duty PA DJ Tripod Studio Monitor Stands	PARENT SS HD 2 PK 4.5 FT	SS HD 2 PK 4.5 FT WH WB	610498644918552	173765786919361	Speaker Stand 4.5FT White Pair Bag	1	39.99			Active	Active	01/09/2026 04:14:11	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool 3.15" Padded Chair Foldable Music Seat w Built in Foot Rest Guitar Stand	PARENT GSTOOL	GSTOOL YLW	610773522812011	171566763613798	Guitar Stool Yellow	40	38.16			Active	At Risk	01/09/2026 04:07:03	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool 3.15" Padded Chair Foldable Music Seat w Built in Foot Rest Guitar Stand	PARENT GSTOOL	GSTOOL PNK	610773522812011	171566763621990	Guitar Stool Pink	49	36.71			Active	At Risk	01/09/2026 04:07:03	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool 3.15" Padded Chair Foldable Music Seat w Built in Foot Rest Guitar Stand	PARENT GSTOOL	GSTOOL GR	610773522812011	171566763630182	Guitar Stool Green	102	36.71			Active	At Risk	01/09/2026 04:07:03	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool 3.15" Padded Chair Foldable Music Seat w Built in Foot Rest Guitar Stand	PARENT GSTOOL	GSTOOL RED	610773522812011	171566763638374	Guitar Stool Red	25	40.58			Active	At Risk	01/09/2026 04:07:03	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool 3.15" Padded Chair Foldable Music Seat w Built in Foot Rest Guitar Stand	PARENT GSTOOL	GSTOOL WH	610773522812011	171566763654758	Guitar Stool White	22	39.12			Active	At Risk	01/09/2026 04:07:03	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool 3.15" Padded Chair Foldable Music Seat w Built in Foot Rest Guitar Stand	PARENT GSTOOL	GSTOOL PRPL	610773522812011	171566763662950	Guitar Stool Purple	29	40.09			Active	At Risk	01/09/2026 04:07:03	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool 3.15" Padded Chair Foldable Music Seat w Built in Foot Rest Guitar Stand	PARENT GSTOOL	GSTOOL ORG	610773522812011	171566763667046	Guitar Stool Orange	45	37.67			Active	At Risk	01/09/2026 04:07:03	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool 3.15" Padded Chair Foldable Music Seat w Built in Foot Rest Guitar Stand	PARENT GSTOOL	GSTOOL BLK	610773522812011	171566763671142	Guitar Stool Black	103	39.61			Active	At Risk	01/09/2026 04:07:03	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool w Backrest 3.15" Padded Chair Foldable Music Seat Built in Foot Rest Guitar Stand	PARENT GSTOOL RND REST	GSTOOL RND RED REST	610773522863211	164969693851602	Guitar Stool w Backrest Red	24	53.58			Active	At Risk	01/09/2026 04:06:55	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool w Backrest 3.15" Padded Chair Foldable Music Seat Built in Foot Rest Guitar Stand	PARENT GSTOOL RND REST	GSTOOL RND BLU REST	610773522863211	164969693859794	Guitar Stool w Backrest Blue	1	69.99			Active	At Risk	01/09/2026 04:06:55	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool w Backrest 3.15" Padded Chair Foldable Music Seat Built in Foot Rest Guitar Stand	PARENT GSTOOL RND REST	GSTOOL RND WH REST	610773522863211	164969693863890	Guitar Stool w Backrest White	24	49.89			Active	At Risk	01/09/2026 04:06:55	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool w Backrest 3.15" Padded Chair Foldable Music Seat Built in Foot Rest Guitar Stand	PARENT GSTOOL RND REST	GSTOOL RND GR REST	610773522863211	164969693867986	Guitar Stool w Backrest Green	39	48.04			Active	At Risk	01/09/2026 04:06:55	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool w Backrest 3.15" Padded Chair Foldable Music Seat Built in Foot Rest Guitar Stand	PARENT GSTOOL RND REST	GSTOOL RND PRPL REST	610773522863211	164969693880274	Guitar Stool w Backrest Purple	3	80.63			Active	At Risk	01/09/2026 04:06:55	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool w Backrest 3.15" Padded Chair Foldable Music Seat Built in Foot Rest Guitar Stand	PARENT GSTOOL RND REST	GSTOOL RND YLW REST	610773522863211	164969693884370	Guitar Stool w Backrest Yellow	34	46.81			Active	At Risk	01/09/2026 04:06:55	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool w Backrest 3.15" Padded Chair Foldable Music Seat Built in Foot Rest Guitar Stand	PARENT GSTOOL RND REST	GSTOOL RND PNK REST	610773522863211	164969693892562	Guitar Stool w Backrest Pink	49	46.81			Active	At Risk	01/09/2026 04:06:55	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool w Backrest 3.15" Padded Chair Foldable Music Seat Built in Foot Rest Guitar Stand	PARENT GSTOOL RND REST	GSTOOL RND ORG REST	610773522863211	164969693900754	Guitar Stool w Backrest Orange	39	48.04			Active	At Risk	01/09/2026 04:06:55	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool 3.15" Padded Chair Foldable Music Seat w Built in Foot Rest Guitar Stand	PARENT GSTOOL L	GSTOOL L- GR	610636083861612	169367740351605	Guitar Stool Green	34	55.75			Active	At Risk	01/09/2026 04:06:54	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool 3.15" Padded Chair Foldable Music Seat w Built in Foot Rest Guitar Stand	PARENT GSTOOL L	GSTOOL L- RED	610636083861612	169367740364917	Guitar Stool Red	28	50.68			Active	At Risk	01/09/2026 04:06:54	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool 3.15" Padded Chair Foldable Music Seat w Built in Foot Rest Guitar Stand	PARENT GSTOOL L	GSTOOL L- ORG	610636083861612	169367740367989	Guitar Stool Orange	46	56.87			Active	At Risk	01/09/2026 04:06:54	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool 3.15" Padded Chair Foldable Music Seat w Built in Foot Rest Guitar Stand	PARENT GSTOOL L	GSTOOL L- PNK	610636083861612	169367740381301	Guitar Stool Pink	49	48.14			Active	At Risk	01/09/2026 04:06:54	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool 3.15" Padded Chair Foldable Music Seat w Built in Foot Rest Guitar Stand	PARENT GSTOOL L	GSTOOL L- YLW	610636083861612	169367740384373	Guitar Stool Yellow	25	55.11			Active	At Risk	01/09/2026 04:06:54	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool 3.15" Padded Chair Foldable Music Seat w Built in Foot Rest Guitar Stand	PARENT GSTOOL L	GSTOOL L- WH	610636083861612	169367740405877	Guitar Stool White	33	48.14			Active	At Risk	01/09/2026 04:06:54	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool 3.15" Padded Chair Foldable Music Seat w Built in Foot Rest Guitar Stand	PARENT GSTOOL L	GSTOOL L- PRPL	610636083861612	169367740414069	Guitar Stool Purple	14	53.21			Active	At Risk	01/09/2026 04:06:54	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool w Backrest 3.15" Padded Chair Foldable Music Seat Built in Foot Rest Guitar Stand	PARENT GSTOOL OVAL REST	GSTOOL OVAL WH REST	610223766995732	173765786866348	Guitar Stool w Backrest White	22	54.1			Active	At Risk	01/09/2026 04:06:54	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool w Backrest 3.15" Padded Chair Foldable Music Seat Built in Foot Rest Guitar Stand	PARENT GSTOOL OVAL REST	GSTOOL OVAL GR REST	610223766995732	173765786874540	Guitar Stool w Backrest Green	39	50.33			Active	At Risk	01/09/2026 04:06:54	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool w Backrest 3.15" Padded Chair Foldable Music Seat Built in Foot Rest Guitar Stand	PARENT GSTOOL OVAL REST	GSTOOL OVAL PNK REST	610223766995732	173765786882732	Guitar Stool w Backrest Pink	44	49.7			Active	At Risk	01/09/2026 04:06:54	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool w Backrest 3.15" Padded Chair Foldable Music Seat Built in Foot Rest Guitar Stand	PARENT GSTOOL OVAL REST	GSTOOL OVAL RED REST	610223766995732	173765786886828	Guitar Stool w Backrest Red	5	71.49			Active	At Risk	01/09/2026 04:06:54	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool w Backrest 3.15" Padded Chair Foldable Music Seat Built in Foot Rest Guitar Stand	PARENT GSTOOL OVAL REST	GSTOOL OVAL PRPL REST	610223766995732	173765786890924	Guitar Stool w Backrest Purple	1	71.49			Active	At Risk	01/09/2026 04:06:54	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool w Backrest 3.15" Padded Chair Foldable Music Seat Built in Foot Rest Guitar Stand	PARENT GSTOOL OVAL REST	GSTOOL OVAL BLU REST	610223766995732	173765786899116	Guitar Stool w Backrest Blue	1	71.49			Active	At Risk	01/09/2026 04:06:54	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool w Backrest 3.15" Padded Chair Foldable Music Seat Built in Foot Rest Guitar Stand	PARENT GSTOOL OVAL REST	GSTOOL OVAL BLK REST	610223766995732	173765786907308	Guitar Stool w Backrest Black	100	48.44			Active	At Risk	01/09/2026 04:06:54	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool w Backrest 3.15" Padded Chair Foldable Music Seat Built in Foot Rest Guitar Stand	PARENT GSTOOL OVAL REST	GSTOOL OVAL YLW REST	610223766995732	173765786915500	Guitar Stool w Backrest Yellow	31	52.22			Active	At Risk	01/09/2026 04:06:54	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5 Core Guitar Stool w Backrest 3.15" Padded Chair Foldable Music Seat Built in Foot Rest Guitar Stand	PARENT GSTOOL OVAL REST	GSTOOL OVAL ORG REST	610223766995732	173765786919596	Guitar Stool w Backrest Orange	31	50.33			Active	At Risk	01/09/2026 04:06:54	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5Core Guitar Foot Stool Height Adjustable Folding Leg Rest Classical Footrest	PARENT FOOT REST	GFS WD	610773522872289	159472135714396	Guitar Foot Stool Wooden	568	11.69			Active	Active	01/09/2026 04:06:54	
Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Footstools	17924	5Core Guitar Foot Stool Height Adjustable Folding Leg Rest Classical Footrest	PARENT FOOT REST	GFS RED	610773522872289	159472135747164	Guitar Foot Stool Metal Red	131	10.78			Active	Active	01/09/2026 04:06:54	
